0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.02,0.05018994086817282,0.05028516735860999,0.05038056491386451,0.05047613380473646,0.0505718743023156,0.05066778667798114,0.0507638712034014,0.05086012815053369,0.05095655779162393,0.05105316039920647,0.05114993624610378,0.05124688560542619,0.05134400875057168,0.05144130595522543,0.0515387774933599,0.05163642363923412,0.05173424466739376,0.05183224085267059,0.05193041247018212,0.05202875979533234,0.05212728310380917,0.05222598267158737,0.0523248587749245,0.05242391169036444,0.05252314169473348,0.05262254906514285,0.05272213407898612,0.05282189701394234,0.05292183814797056,0.05302195775931975,0.05312225612650336,0.05322273352833742,0.05332339024391094,0.05342422655259859,0.05352524273403643,0.05362643906816239,0.05372781583520962,0.05382937331561242,0.05393111179020545
0.04,0.05037975893935336,0.05057066083667823,0.05076224722355048,0.05095452025902273,0.0511474821067107,0.05134113493478486,0.0515354809159617,0.05173052222749511,0.05192626105116729,0.05212269957327964,0.05231983998464337,0.05251768448056997,0.05271623526086154,0.05291549452980063,0.05311546449614055,0.05331614737309451,0.05351754537832554,0.05371966073393544,0.05392249566645399,0.05412605240682816,0.05433033319040952,0.05453534025694502,0.05474107585056253,0.05494754221976105,0.05515474161739693,0.0553626763006739,0.05557134853112543,0.05578076057461061,0.05599091470128835,0.05620181318562058,0.05641345830634004,0.05662585234645499,0.05683899759322975,0.05705289633815409,0.05726755087695327,0.05748296350953323,0.05769913654006305,0.05791607227680018,0.05813377303228895
0.06,0.05056944740015429,0.05085646746551153,0.05114502808503679,0.0514351365202329,0.05172680005533844,0.05202002599726036,0.05231482167550453,0.05261119444210413,0.05290915167154588,0.05320870076069407,0.05350984912871233,0.05381260421698317,0.05411697348902538,0.0544229644304088,0.05473058454866732,0.0550398413732088,0.05535074245522351,0.05566329536758939,0.05597750770477531,0.05629338708274204,0.05661094113884007,0.05693017753170598,0.05725110394115511,0.05757372806807348,0.05789805763430283,0.05822410038253257,0.05855186407617546,0.05888135649925241,0.05921258545626885,0.05954555877209423,0.05988028429182454,0.06021676988065518,0.06055502342376379,0.06089505282614868,0.06123686601250749,0.06158047092707576,0.06192587553353673,0.06227308781477833,0.06262211577286192
0.08,0.05075899941967925,0.05114257418107637,0.05152888839352167,0.05191795920831768,0.05230980384746189,0.05270443960334866,0.05310188383845903,0.05350215398503815,0.05390526754476056,0.05431124208838276,0.05472009525538283,0.05513184475358752,0.05554650835878595,0.05596410391432984,0.05638464933072114,0.05680816258518467,0.05723466172122826,0.05766416484818813,0.05809669014076018,0.05853225583851752,0.05897088024541138,0.05941258172926226,0.05985737872122844,0.06030528971526848,0.06075633326757738,0.06121052799602256,0.06166789257954529,0.06212844575756432,0.06259220632935253,0.06305919315340153,0.06352942514676027,0.06400292128437392,0.06447970059840889,0.06495978217751816,0.06544318516617011,0.06592992876380849,0.06642003222427853,0.06691351485480432,0.06741039601548103
0.1,0.05094840814993951,0.05142896782492295,0.05191380878443005,0.05240296440537678,0.05289646823442249,0.0533943539870162,0.05389665554639649,0.0544034069625442,0.05491464245108695,0.05543039639215492,0.05595070332918691,0.0564755979676857,0.05700511517392239,0.05753928997358824,0.05807815755039362,0.05862175324461297,0.05917011255157518,0.05972327112009834,0.06028126475086738,0.06084412939475628,0.06141190115108826,0.0619846162658434,0.06256231112979703,0.06314502227660912,0.06373278638083704,0.06432564025590334,0.06492362085198279,0.06552676525383763,0.06613511067858105,0.06674869447338452,0.06736755411308999,0.06799172719778848,0.06862125145033401,0.0692561647137292,0.06989650494851311,0.07054231023000723,0.07119361874557822,0.07185046879173816,0.07251289877126751
0.12,0.0511376667262735,0.05171563514512768,0.05229976963448089,0.05289012765537203,0.05348676701487193,0.0540897458636016,0.05469912269311087,0.05531495633311431,0.05593730594858168,0.05656623103667979,0.05720179142356317,0.05784404726101011,0.05849305902290164,0.05914888750153982,0.05981159380380329,0.0604812393471352,0.06115788585536337,0.06184159535434635,0.06253243016744452,0.06323045291081324,0.0639357264885116,0.06464831408743055,0.06536827917202818,0.06609568547887738,0.06683059701101646,0.0675730780321062,0.06832319306038075,0.06908100686239914,0.06984658444658801,0.07061999105658119,0.07140129216432521,0.07219055346300206,0.07298784085968957,0.07379322046785154,0.0746067585995739,0.07542852175749874,0.07625857662675548,0.07709699006626256,0.0779438291004128
0.14,0.05132676826776934,0.05200256279725409,0.05268675106281509,0.05337942396398276,0.05408067303027319,0.05479059041559094,0.05550926889227647,0.05623680184479009,0.05697328326302389,0.05771880773523305,0.05847347044057791,0.05923736714126833,0.06001059417430114,0.06079324844278236,0.06158542740682526,0.06238722907401471,0.06319875198942995,0.0640200952252158,0.06485135836969379,0.065692641516005,0.06654404525027202,0.06740567063927723,0.06827761921764096,0.06915999297449812,0.07005289433965471,0.07095642616922736,0.07187069173074463,0.07279579468770983,0.07373183908360721,0.0746789293253661,0.07563717016623235,0.07660666668806589,0.07758752428309311,0.07857984863500365,0.07958374569949869,0.08059932168409334,0.08162668302767789,0.08266593637878687,0.08371718857406968
0.16,0.05151570587769007,0.05228973734533172,0.05307473293218392,0.05387082779860508,0.05467815816067648,0.05549686127883639,0.05632707544571722,0.05716893997316412,0.05802259517841374,0.05888818236941145,0.05976584382924521,0.06065572279967413,0.06155796346372958,0.06247271092736622,0.0634001112001415,0.06434031117489912,0.06529345860643687,0.06625970208913247,0.06723919103350824,0.06823207564170951,0.06923850688187326,0.07025863646137029,0.07129261679888647,0.07234060099533478,0.07340274280356279,0.07447919659684341,0.07557011733611899,0.07667566053598038,0.07779598222935841,0.07893123893092058,0.08008158759909546,0.08124718559680062,0.0824281906507906,0.08362476080952745,0.08483705439982427,0.08606522998176576,0.08730944630261518,0.08856986224872172,0.08984663679647821
0.18,0.05170447264390175,0.05257714526285349,0.05346369485019802,0.05436431308849656,0.05527919332077549,0.05620853052923347,0.05715252131232141,0.05811136386014661,0.05908525792815292,0.06007440480902778,0.06107900730278652,0.06209926968498453,0.06313539767300651,0.06418759839038263,0.06525608032908137,0.06634105330972673,0.06744272843969062,0.0685613180690081,0.06969703574406426,0.0708500961590036,0.07202071510480668,0.07320910941599185,0.0744154969148788,0.07564009635338029,0.07688312735225439,0.07814481033778789,0.07942536647584529,0.08072501760324272,0.08204398615641394,0.08338249509729415,0.08474076783640627,0.08611902815307422,0.08751750011276806,0.08893640798150709,0.09037597613726119,0.09183642897838039,0.09331799082899951,0.09482088584118835,0.09634533789431868
0.2,0.05189306163930431,0.05286477293379081,0.05385361617063745,0.05485985322506751,0.05588374845624944,0.05692556866987197,0.05798558307763641,0.05906406325356648,0.06016128308703489,0.06127751873240514,0.06241304855518553,0.06356815307459242,0.06474311490241864,0.0659382186781021,0.06715375099989085,0.06839000035199791,0.06964725702764271,0.07092581304787207,0.07222596207605808,0.07354799932796834,0.07489222147730305,0.07625892655660174,0.07764841385340998,0.07906098380162029,0.08049693786786498,0.08195657843290372,0.0834402086678669,0.08494813240529622,0.08648065400487934,0.08803807821380523,0.08962071002164534,0.09122885450968413,0.09286281669463586,0.09452290136667468,0.09620941292169884,0.09792265518782781,0.09966293124593784,0.1014305432443384,0.1032257922077781
0.22,0.05208146592226506,0.05315260665362689,0.05424447599482252,0.05535742106232048,0.05649179254039648,0.05764794461867547,0.0588262349241779,0.06002702444767748,0.06125067746417592,0.06249756144729816,0.06376804697740969,0.06506250764325668,0.06638131993692845,0.06772486314194072,0.06909351921423922,0.07048767265592028,0.07190771038147031,0.07335402157632145,0.07482699754752721,0.07632703156636096,0.07785451870264068,0.07940985565059577,0.08099344054607764,0.08260567277494858,0.08424695277244353,0.08591768181336583,0.08761826179292552,0.08934909499806526,0.09111058386914039,0.09290313075178508,0.09472713763884907,0.09658300590228296,0.09847113601487191,0.1003919272616292,0.1023457774409701,0.1043330825553203,0.1063542364914393,0.10840963068986,0.1104996538044586
0.24,0.05226967853705493,0.0534406326304078,0.05463625317304584,0.05585698891743943,0.05710329357106345,0.05837562569654427,0.05967444860248817,0.06100023022464034,0.06235344299702,0.0637345637126735,0.06514407337368483,0.066582457030081,0.06805020360726799,0.06954780572163302,0.07107575948394951,0.07263456429022049,0.07422472259960208,0.07584673969904698,0.07750112345431834,0.07918838404702468,0.0809090336973347,0.0826635863720455,0.08445255747766993,0.08627646353825132,0.08813582185758222,0.09003115016556543,0.09196296624844012,0.09393178756261152,0.09593813083187994,0.09798251162783779,0.1000654439332479,0.1021874396882586,0.1043490083193356,0.1065506562507662,0.1087928863986894,0.1110761976476011,0.1134010843094426,0.1157680355650733,0.1181775348886841
0.26,0.05245769251428725,0.05372883698581139,0.05502892630606532,0.05635852857152936,0.05771821856787751,0.05910857761601677,0.06053019340297844,0.06198365979705297,0.063469576646554,0.06498854956159071,0.0665411896782247,0.06812811340438427,0.06974994214690854,0.07140730201909359,0.07310082352811711,0.07483114124172001,0.07659889343353359,0.07840472170644613,0.08024927059341806,0.08213318713516592,0.08405712043415063,0.08602172118433901,0.08802764117620081,0.09007553277647079,0.09216604838219218,0.09429983984862478,0.09647755789063153,0.09869985145715496,0.1009673670785341,0.1032807481863662,0.1056406344056767,0.1080476608193573,0.1105024572046688,0.1130056472418873,0.1155578476950362,0.1181596675650018,0.1208117072150735,0.1235145574692675,0.1262687986840585
0.28,0.05264550087135926,0.0540172057562338,0.05542247374665849,0.05686201127050817,0.05833653356978449,0.05984676447046368,0.06139343612858968,0.06297728875160127,0.06459907029387162,0.06625953612543004,0.06795944867283127,0.06969957703113439,0.07148069654595485,0.073303588364557,0.07516903895496412,0.07707783959207226,0.07903078580977536,0.08102867681812609,0.08307231488458702,0.08516250467845903,0.0873000525776024,0.08948576593663281,0.09172045231579098,0.09400491866977753,0.0963399704958752,0.09872641094079346,0.1011650398656892,0.1036566528689756,0.1062020402665726,0.1088019860293854,0.1114572666778783,0.1141686501337875,0.1169368945290802,0.1197627469725146,0.1226469422741313,0.1255902016281474,0.1285932312557375,0.1316567210071891,0.1347813429264887
