12874.02553552157,10873.51878974846,0
11880.15407438161,10988.18661924019,0.02564102564102564
10889.19573563846,11104.83458312594,0.05128205128205128
9934.356955414201,11223.498643136,0.07692307692307693
9004.090733142282,11344.21524707838,0.1025641025641026
8098.473846970061,11467.02128317317,0.1282051282051282
7217.53818625744,11591.95405531473,0.1538461538461539
6433.179803961314,11719.05126905309,0.1794871794871795
5723.264193270914,11848.35102285964,0.2051282051282051
5974.749779854473,11979.89180201875,0.2307692307692308
6254.870965976123,12113.71238731947,0.2564102564102564
6676.295405887126,12249.85209612986,0.282051282051282
7023.457803051017,12388.35052718319,0.3076923076923077
7532.110626317624,12529.24766951676,0.3333333333333333
8089.271090173066,12672.5838906914,0.358974358974359
8694.784046042598,12818.39995894233,0.3846153846153846
9348.49550295468,12966.7370251794,0.4102564102564102
9762.562580918608,12698.86304865151,0.4358974358974359
9613.799969206744,11917.66621003568,0.4615384615384615
9468.398726613006,10977.66033541692,0.4871794871794872
9326.285798191517,10299.44366439564,0.5128205128205128
9187.389072097398,9667.716735764254,0.5384615384615384
9051.637342851702,9082.563472318434,0.5641025641025641
8918.960293595448,8544.063715135017,0.5897435897435898
8789.288451789818,8206.163571339797,0.6153846153846154
8662.553450215932,7750.940885609869,0.641025641025641
8538.687417422172,7475.97925773317,0.6666666666666666
8417.623982352008,7104.230962569663,0.6923076923076923
8299.297434913822,6892.405336286512,0.717948717948718
8183.643009353773,7255.222033008864,0.7435897435897436
8070.596777855544,8138.9423195202,0.7692307692307692
7960.096386627623,9045.952426527652,0.7948717948717948
7852.080316111242,9976.139427031643,0.8205128205128205
7746.48777237751,10929.34185282028,0.8461538461538461
7643.25892587588,11905.33954528946,0.8717948717948718
7542.335763302603,12903.84296231351,0.8974358974358974
7443.66144659778,13959.66968308013,0.923076923076923
7347.180961335996,14993.21021196417,0.9487179487179487
7252.837307364005,16048.25623540241,0.9743589743589743
7160.575630070956,17124.20386912881,1
